ID,order,lon,lat,heading
394200541,0,114.55209290726191,30.66234930777437,0.4890102722028968
394200541,1,114.55210069629015,30.662352848405302,0.4890102722028968
394200541,2,114.5521084853184,30.662356389935493,0.4891149767834198
394200541,3,114.55211627434666,30.662359930566353,0.489010434206629
394200541,4,114.55212406337489,30.66236347119729,0.4890105289181733
394200541,5,114.55213185240314,30.662367011828174,0.4890106073198716
394200541,6,114.55213964143138,30.662370552459095,0.48901069741905007
394200541,7,114.55214185466299,30.66237155880043,0.4891255977506621
394200541,8,114.5521489035491,30.662374886292007,0.5047305209740123
394200541,9,114.55215595333459,30.66237821468292,0.5047906056811996
394200541,10,114.55216300222084,30.662381542174497,0.5047306691789982
394200541,11,114.55216941348772,30.662386074757592,0.6904172659416579
394200541,12,114.55217582475463,30.66239060644136,0.6903201063094884
394200541,13,114.5521822360214,30.66239513812519,0.6903202019681205
394200541,14,114.55218776415404,30.662400713921844,0.867117391227731
394200541,15,114.55219329228669,30.662406288819216,0.8670377743063199
394200541,16,114.55219881951996,30.662411864615926,0.8671979465220216
394200541,17,114.55220333051932,30.662418386499382,1.0368128168177142
394200541,18,114.55220784061942,30.6624249083829,1.036900700619626
394200541,19,114.55221235071951,30.662431431165658,1.0369614915212562
394200541,20,114.55221560806388,30.66243848724644,1.1960039141479506
394200541,21,114.55221886450909,30.66244554332723,1.1960989992729003
394200541,22,114.55222212185345,30.662452600307283,1.1960478944417081
394200541,23,114.55222412554303,30.66246019148468,1.351374172535691
394200541,24,114.55222612923251,30.662467782662077,1.351374221080331
394200541,25,114.5522281329221,30.66247537383947,1.3513742446732173
394200541,26,114.5522287894272,30.66248319794129,1.503302063438654
394200541,27,114.5522294459322,30.66249102204306,1.5033020871164404
394200541,28,114.5522301024373,30.662498845245572,1.5032937931275425
394200541,29,114.5522293919729,30.662506664850753,1.6540943329329785
394200541,30,114.5522286815085,30.662514483556617,1.6541032999709193
394200541,31,114.55222797014471,30.66252230226252,1.6542021178749695
394200541,32,114.55222591429458,30.662529879950057,1.8060828600073795
394200541,33,114.55222385844434,30.662537457637598,1.8060828374962454
394200541,34,114.55222180169483,30.66254503442587,1.8062064365418702
394200541,35,114.55221849938425,30.662552061728324,1.9615850824996446
394200541,36,114.55221519707379,30.66255908903076,1.9615850173462912
394200541,37,114.55221189476322,30.662566116333267,1.9615849702082893
394200541,38,114.55220978225566,30.66256959491091,2.0591488828305415
394200541,39,114.55220550328136,30.66257664289781,2.059033247952892
394200541,40,114.55220122430717,30.662583689985357,2.059085682977984
394200541,41,114.55219694533287,30.66259073797221,2.0590331154454438
394200541,42,114.55219266635856,30.662597785059795,2.0590855563290864
394200541,43,114.55218838828353,30.66260483304665,2.058946497440104
394200541,44,114.55218410930922,30.662611881033506,2.0590329135902934
394200136,0,114.55218410915056,30.66261188058844,2.0590440675342463
394200136,1,114.55215967973236,30.662652117674376,2.0590440675342463
394200136,2,114.55133864552236,30.66400244074471,2.0596411913444244
394200136,3,114.55114576656977,30.66432082403846,2.0581279418120273
