t,vx,vy,r,x,y,psi,df,dr,Fx_f,Fx_r,Fy_f,Fy_r,alpha_f,alpha_r,ay
6.200000000000000178e+00,2.972045706146116117e+01,3.538295865850770383e+01,-2.481185552545541739e+00,1.878548853160414183e+02,1.226999288268671862e+01,-7.149673867716049180e+00,3.272492347489367598e-02,-1.338767546697451905e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.044695116632800818e+03,5.165815604430967142e+03,7.958662546409127625e-01,1.057833167332115520e+00,8.107009723911019705e+00
6.209999999999999964e+00,2.884560035412984291e+01,3.620144844250629035e+01,-2.480154504950295102e+00,1.883169665564287811e+02,1.227261212289503334e+01,-7.174485723241504687e+00,3.272492347489367598e-02,-1.338252022899828475e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.027374726204468971e+03,5.155659681082594943e+03,8.231155683578885718e-01,1.081855160122264348e+00,8.088782594450492525e+00
6.219999999999999751e+00,2.795080163545193486e+01,3.699775172511370158e+01,-2.479142361421220464e+00,1.887798398892403497e+02,1.227571545730662983e+01,-7.199287268291008068e+00,3.272492347489367598e-02,-1.337745951135291267e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.010349405879674123e+03,5.145613872482954321e+03,8.503384206118264066e-01,1.105809771093066995e+00,8.070824292375547770e+00
6.230000000000000426e+00,2.703662089273522184e+01,3.777140013173875843e+01,-2.478148399685483394e+00,1.892435157973368689e+02,1.227928571340617125e+01,-7.224078691905220673e+00,3.272492347489367598e-02,-1.337248970267422843e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.993597202600199125e+03,5.135672852293593678e+03,8.775333074370414987e-01,1.129698238609035510e+00,8.053116692004252286e+00
6.240000000000000213e+00,2.610362886637297564e+01,3.852193888664115207e+01,-2.477171969206310109e+00,1.897080043277322261e+02,1.228330552087573224e+01,-7.248860175902075653e+00,3.272492347489367598e-02,-1.336760755027835978e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.977098595225780628e+03,5.125831713961693822e+03,9.046987412758370484e-01,1.153521807083730977e+00,8.035643563480107332e+00
6.250000000000000000e+00,2.515240671392135852e+01,3.924892709949939018e+01,-2.476212482160015327e+00,1.901733150873678824e+02,1.228775732109912155e+01,-7.273631895594138363e+00,3.272492347489367598e-02,-1.336281011504688587e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.960836194628236626e+03,5.116085928181537383e+03,9.318332543017145975e-01,1.177281726283944341e+00,8.018390345077158088e+00
6.259999999999999787e+00,2.418354566785869153e+01,3.995193803756393436e+01,-2.475269405584303861e+00,1.906394572391812687e+02,1.229262337691712048e+01,-7.298394020415738481e+00,3.272492347489367598e-02,-1.335809473216832965e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.944794483247937023e+03,5.106431305305522073e+03,9.589354014805071547e-01,1.200979250647354668e+00,8.001343945037596939e+00
6.270000000000000462e+00,2.319764668746808312e+01,4.063055938411632440e+01,-2.474342254539620534e+00,1.911064394984685748e+02,1.229788578260343712e+01,-7.323146714471581831e+00,3.272492347489367598e-02,-1.335345897694491246e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.928959588877810347e+03,5.096863962066513523e+03,9.860037633878517838e-01,1.224615638617295055e+00,7.984492569036753196e+00
6.280000000000000249e+00,2.219532010524165244e+01,4.128439348385352758e+01,-2.473430586146425636e+00,1.915742701295419010e+02,1.230352647403426580e+01,-7.347890137016977796e+00,3.272492347489367598e-02,-1.334890063497893853e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.913319088029787963e+03,5.087380292062599437e+03,1.013036948798960557e+00,1.248192151997483679e+00,7.967825569821350484e+00
6.290000000000000036e+00,2.117718526816907598e+01,4.191305757572789759e+01,-2.472533994380116784e+00,1.920429569426803482e+02,1.230952723902704626e+01,-7.372624442878442430e+00,3.272492347489367598e-02,-1.334441767614739371e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.897861834820395416e+03,5.077976939531162316e+03,1.040033597064555337e+00,1.271710055328944655e+00,7.951333316004443930e+00
6.299999999999999822e+00,2.014387017424383330e+01,4.251618401369628231e+01,-2.471652105521832787e+00,1.925125072913743907e+02,1.231586972782632827e+01,-7.397349782822243647e+00,3.272492347489367598e-02,-1.334000823185597373e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.882577811853489948e+03,5.068650776004164982e+03,1.066992380285070707e+00,1.295170615290821559e+00,7.935007077403199105e+00
6.310000000000000497e+00,1.909601110449614225e+01,4.309342047576559764e+01,-2.470784574177724569e+00,1.929829280698625098e+02,1.232253546371668307e+01,-7.422066303877461912e+00,3.272492347489367598e-02,-1.333567057513543319e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.867458000065348642e+03,5.059398879491694970e+03,1.093912005293773859e+00,1.318575100126356370e+00,7.918838924666879109e+00
6.320000000000000284e+00,1.803425225084138717e+01,4.364443016166542577e+01,-2.469931079791604756e+00,1.934542257109591787e+02,1.232950585374434382e+01,-7.446774149619239225e+00,3.272492347489367598e-02,-1.333140310320483357e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.852494264926406686e+03,5.050218515888118418e+03,1.120791215458253332e+00,1.341924779094926690e+00,7.902821641258690022e+00
6.330000000000000071e+00,1.695924534001582629e+01,4.416889197942956002e+01,-2.469091323586485309e+00,1.939264061841727198e+02,1.233676219953078146e+01,-7.471473460417155543e+00,3.272492347489367598e-02,-1.332720432217923689e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.837679256767269180e+03,5.041107122335671193e+03,1.147628792308762247e+00,1.365220921950740296e+00,7.886948646130711893e+00
6.339999999999999858e+00,1.587164925385732062e+01,4.466650072112694403e+01,-2.468265025879541330e+00,1.943994749941118130e+02,1.234428570816276149e+01,-7.496164373653020796e+00,3.272492347489367598e-02,-1.332307283364451700e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.823006323317849819e+03,5.032062292314946717e+03,1.174423557001124774e+00,1.388464798448509674e+00,7.871213925667582600e+00
6.350000000000000533e+00,1.477212964617695690e+01,4.513696722794685456e+01,-2.467451923722774776e+00,1.948734371791788931e+02,1.235205750314455919e+01,-7.520847023911816365e+00,3.272492347489367598e-02,-1.331900732286068478e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.808469432824201249e+03,5.023081762261546828e+03,1.201174371621297254e+00,1.411657677876212880e+00,7.855611973677973481e+00
