t,vx,vy,r,x,y,psi,df,dr,Fx_f,Fx_r,Fy_f,Fy_r,alpha_f,alpha_r,ay
4.820000000000000284e+00,2.872808327609847723e+00,-3.878408595738782338e+01,-1.681560291294845300e+00,1.288141446192344119e+02,1.058722198502600165e+01,-4.713603027088723252e+00,0.000000000000000000e+00,-8.407801456474227331e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.652089668018241355e+03,-5.024768699887157709e+03,-1.500503739718021645e+00,-1.407292441363309221e+00,-7.772739000149120336e+00
4.830000000000000071e+00,3.522172949738897607e+00,-3.881350534330721302e+01,-1.681445401175218013e+00,1.292020200702134218e+02,1.061547919032921783e+01,-4.730418630001671509e+00,0.000000000000000000e+00,-8.407227005876090342e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.660075131323741516e+03,-5.031650104325485700e+03,-1.484747617492771399e+00,-1.389526826413412186e+00,-7.782635657904124038e+00
4.839999999999999858e+00,4.171984023089137850e+00,-3.883210828480142851e+01,-1.681324940330164219e+00,1.295907270411984484e+02,1.064369763535944813e+01,-4.747233084013423365e+00,0.000000000000000000e+00,-8.406624701650822207e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.668070749900419287e+03,-5.038540245945490824e+03,-1.469019105936617775e+00,-1.371805565211142497e+00,-7.792544972933889369e+00
4.850000000000000533e+00,4.822057461607609063e+00,-3.883988912664398185e+01,-1.681198900988883471e+00,1.299802658116357463e+02,1.067186418962757699e+01,-4.764046333416724899e+00,0.000000000000000000e+00,-8.405994504944418189e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.676076986513646261e+03,-5.045439505324401580e+03,-1.453317922597616940e+00,-1.354128823885921706e+00,-7.802467506994485547e+00
4.860000000000000320e+00,5.472209116966669562e+00,-3.883684542466432532e+01,-1.681067275170689213e+00,1.303706364399338042e+02,1.069996570409727177e+01,-4.780858322426613682e+00,0.000000000000000000e+00,-8.405336375853446340e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.684094323355399865e+03,-5.052348296703285087e+03,-1.437643783505180961e+00,-1.336496748915188659e+00,-7.812403857160419740e+00
4.870000000000000107e+00,6.122254836090283092e+00,-3.882297794654169820e+01,-1.680930054563529730e+00,1.307618387629926247e+02,1.072798901491671764e+01,-4.797668995178320905e+00,0.000000000000000000e+00,-8.404650272817648649e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.692123262896304368e+03,-5.059267069431573873e+03,-1.421996403295521016e+00,-1.318909467525147594e+00,-7.822354657354133600e+00
4.879999999999999893e+00,6.772010518635583232e+00,-3.879829067155842637e+01,-1.680787230397368548e+00,1.311538723958008461e+02,1.075592094715842606e+01,-4.814478295723955803e+00,0.000000000000000000e+00,-8.403936151986843295e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.700164328792051492e+03,-5.066196309504654891e+03,-1.406375495334118098e+00,-1.301367088102798109e+00,-7.832320579973679919e+00
4.889999999999999680e+00,7.421292174408019804e+00,-3.876279078931977295e+01,-1.680638793312092094e+00,1.315467367311005660e+02,1.078374831856565308e+01,-4.831286168027929762e+00,0.000000000000000000e+00,-8.403193966560461303e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.708218066847694899e+03,-5.073136541202294211e+03,-1.390780771835352647e+00,-1.283869700618327503e+00,-7.842302337626071207e+00
4.900000000000000355e+00,8.069915980688655566e+00,-3.871648869744790034e+01,-1.680484733219576032e+00,1.319404309391203469e+02,1.081145794330397791e+01,-4.848092555961050820e+00,0.000000000000000000e+00,-8.402423666097880162e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.716285046043676630e+03,-5.080088328836349319e+03,-1.375211943979439910e+00,-1.266417377056959559e+00,-7.852300684974494516e+00
4.910000000000000142e+00,8.717698339452489620e+00,-3.865939799825852674e+01,-1.680325039159510148e+00,1.323349539673763786e+02,1.083903663571658171e+01,-4.864897403293246825e+00,0.000000000000000000e+00,-8.401625195797551848e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.724365859627759164e+03,-5.087052278616808508e+03,-1.359668722026816656e+00,-1.249010171859405771e+00,-7.862316420708178377e+00
