t,vx,vy,r,x,y,psi,df,dr,Fx_f,Fx_r,Fy_f,Fy_r,alpha_f,alpha_r,ay
8.339999999999999858e+00,-1.076405446271767374e+01,-5.366924232176421583e+01,-9.474988530521049057e-01,2.888769090007696718e+02,5.382566963280446259e+01,-4.401506531199925298e+00,-9.559023014991192141e-03,-4.450723574810789424e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626096884382319331e+03,-4.982928588343598676e+03,-1.552114508266138504e+00,-1.516702253447713034e+00,-7.735858822252076550e+00
8.349999999999999645e+00,-1.025743928203334221e+01,-5.384859020256288886e+01,-9.474435029185401813e-01,2.894208016607679497e+02,5.388736256908430278e+01,-4.410981519730446720e+00,-9.719373439898437023e-03,-4.445636311395748108e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626162351751742790e+03,-4.982896901630686443e+03,-1.551983901266990706e+00,-1.516785995087270411e+00,-7.735882048644713294e+00
8.359999999999999432e+00,-9.749159977050142700e+00,-5.402313246509277178e+01,-9.473885483071038394e-01,2.899654631053735443e+02,5.394926962444127838e+01,-4.420455954759631823e+00,-9.870132016654681317e-03,-4.440838781035878757e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626223505200779073e+03,-4.982866726434689554e+03,-1.551861903300065570e+00,-1.516865743306032188e+00,-7.735903274668034513e+00
8.370000000000000995e+00,-9.239261733255450082e+00,-5.419285392301816273e+01,-9.473339652267305233e-01,2.905108953544754513e+02,5.401138369530747951e+01,-4.429929840242702532e+00,-1.001114996474599707e-02,-4.436335327191272965e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626280262692240285e+03,-4.982838072740697498e+03,-1.551748677450464298e+00,-1.516941471536149999e+00,-7.735922473046841219e+00
8.380000000000000782e+00,-8.727789877850851141e+00,-5.435773981228395257e+01,-9.472797294622616882e-01,2.910571003588910344e+02,5.407369766261065536e+01,-4.439403179894969576e+00,-1.014228811648287473e-02,-4.432130003816822650e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626332547313708346e+03,-4.982810949705772146e+03,-1.551644376607882458e+00,-1.517013155405700697e+00,-7.735939618432219333e+00
8.390000000000000568e+00,-8.214789876443045813e+00,-5.451777579281121433e+01,-9.472258165914275718e-01,2.916040800002702440e+02,5.413620439250300365e+01,-4.448875977189592490e+00,-1.026341705434205206e-02,-4.428226571326877165e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626380287339422466e+03,-4.982785365635493690e+03,-1.551549143346714565e+00,-1.517080772801060684e+00,-7.735954687330197643e+00
8.400000000000000355e+00,-7.700307329706162385e+00,-5.467294795017292586e+01,-9.471722020015826971e-01,2.921518360910090450e+02,5.419889673708739508e+01,-4.458348235355506617e+00,-1.037441723868595504e-02,-4.424628492847335060e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626423416287647342e+03,-4.982761327961988172e+03,-1.551463109814905872e+00,-1.517144303925273219e+00,-7.735967658033867878e+00
8.410000000000000142e+00,-7.184387970015083447e+00,-5.482324279724893046e+01,-9.471188609062033414e-01,2.927003703741723939e+02,5.426176753514080531e+01,-4.467819957375522399e+00,-1.047517912573385675e-02,-4.421338930759001473e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626461872973479331e+03,-4.982738843223457479e+03,-1.551386397631711045e+00,-1.517203731352417373e+00,-7.735978510559273325e+00
8.419999999999999929e+00,-6.667077658049366917e+00,-5.496864727585921173e+01,-9.470657683611590771e-01,2.932496845234267084e+02,5.432480961283478393e+01,-4.477291145984584553e+00,-1.056560327566835253e-02,-4.418360743535745122e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626495601557006012e+03,-4.982717917045227296e+03,-1.551319117794522473e+00,-1.517259040078005050e+00,-7.735987226585455012e+00
8.429999999999999716e+00,-6.148422379367389112e+00,-5.510914875837450921e+01,-9.470128992807714807e-01,2.937997801429812057e+02,5.438801578445271190e+01,-4.486761803668196436e+00,-1.064560045077050585e-02,-4.415696482880742540e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626524551586714551e+03,-4.982698554122271162e+03,-1.551261370594903211e+00,-1.517310217565410957e+00,-7.735993789398816212e+00
8.439999999999999503e+00,-5.628468240950347479e+00,-5.524473504930337242e+01,-9.469602284536747794e-01,2.943506587675382775e+02,5.445137885310374770e+01,-4.496231932661004294e+00,-1.071509170348667467e-02,-4.413348391163773865e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626548678038116122e+03,-4.982680758203213372e+03,-1.551213245543960451e+00,-1.517357253788355731e+00,-7.735998183842117903e+00
8.449999999999999289e+00,-5.107261467715781045e+00,-5.537539438685473669e+01,-9.469077305584957527e-01,2.949023218622529043e+02,5.451489161143320672e+01,-4.505701534945541376e+00,-1.077400845434019552e-02,-4.411318399162272863e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626567941347469969e+03,-4.982664532075826173e+03,-1.551174821307171436e+00,-1.517400141269458214e+00,-7.736000396268329027e+00
8.460000000000000853e+00,-4.584848399000282626e+00,-5.550111544447505452e+01,-9.468553801793706537e-01,2.954547708227003682e+02,5.457854684232927411e+01,-4.515170612251126592e+00,-1.082229255961109603e-02,-4.409608124108520266e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626582307440594377e+03,-4.982649877553983060e+03,-1.551146165648775055e+00,-1.517438875114867081e+00,-7.736000414499496713e+00
8.470000000000000639e+00,-4.061275485011092812e+00,-5.562188733235905147e+01,-9.468031518213184672e-01,2.960080069748528899e+02,5.464233731962583818e+01,-4.524639166052920380e+00,-1.085989636871686689e-02,-4.408218868045086364e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626591747756716359e+03,-4.982636795466092735e+03,-1.551127335385815931e+00,-1.517473453044993592e+00,-7.735998227790878090e+00
8.480000000000000426e+00,-3.536589283246291071e+00,-5.573769959893319026e+01,-9.467510199254925984e-01,2.965620315750642817e+02,5.470625580880132333e+01,-4.534107197571133341e+00,-1.088678277123789583e-02,-4.407151616490326274e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626596239267269993e+03,-4.982625285644971882e+03,-1.551118376351929840e+00,-1.517503875421357673e+00,-7.735993826800400264e+00
8.490000000000000213e+00,-3.010836454883297542e+00,-5.584854223231090486e+01,-9.466989588843303105e-01,2.971168458100628413e+02,5.477029506767340195e+01,-4.543574707770388521e+00,-1.090292523354092005e-02,-4.406407037415424610e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626595764489633439e+03,-4.982615346919190415e+03,-1.551119323370937719e+00,-1.517530145269566200e+00,-7.735987203563608361e+00
8.500000000000000000e+00,-2.484063761135436366e+00,-5.595440566171863139e+01,-9.466469430566247789e-01,2.976724507969523188e+02,5.483444784708937192e+01,-4.553041697359232032e+00,-1.090830782496455924e-02,-4.405985480534187898e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626590311495779133e+03,-4.982606977105856458e+03,-1.551130200240306678e+00,-1.517552268298440366e+00,-7.735978351474230408e+00
8.509999999999999787e+00,-1.956318059576307888e+00,-5.605528075889174033e+01,-9.465949467825415242e-01,2.982288475832204995e+02,5.489870689161215722e+01,-4.562508166789798203e+00,-1.090292523354092179e-02,-4.405886976906480540e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626579873915820826e+03,-4.982600173004831049e+03,-1.551151019724526625e+00,-1.517570252915315221e+00,-7.735967265270343951e+00
8.519999999999999574e+00,-1.427646300431741899e+00,-5.615115883943938968e+01,-9.465429443986028701e-01,2.987860371467557457e+02,5.496306494020178235e+01,-4.571974116257623955e+00,-1.088678277123789583e-02,-4.406111238855877493e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626564450936385583e+03,-4.982594930394373478e+03,-1.551181783558437166e+00,-1.517584110237524708e+00,-7.735953941026216363e+00
8.529999999999999361e+00,-8.980955228391177547e-01,-5.624203166417735389e+01,-9.464909102526652962e-01,2.993440203958705297e+02,5.502751472689217849e+01,-4.581439545701609717e+00,-1.085989636871686863e-02,-4.406657660201820231e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626544047293863514e+03,-4.982591244028223628e+03,-1.551222482460528962e+00,-1.517593854100103501e+00,-7.735938376149847251e+00
8.540000000000000924e+00,-3.677128510738492118e-01,-5.632789144042791207e+01,-9.464388187189127777e-01,2.999027981693325842e+02,5.509204898146328588e+01,-4.590904454804136670e+00,-1.082229255961108909e-02,-4.407525316806231580e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626518673262486118e+03,-4.982589107634084030e+03,-1.551273096156228881e+00,-1.517599501059717859e+00,-7.735920569386128598e+00
8.550000000000000711e+00,1.634545092571482172e-01,-5.640873082328575094e+01,-9.463866442128903156e-01,3.004623712364029302e+02,5.515666043010832453e+01,-4.600368842991326090e+00,-1.077400845434019899e-02,-4.408712967434245955e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.626488344637265072e+03,-4.982588513913503448e+03,-1.551333593411174050e+00,-1.517601070394861473e+00,-7.735900520825622628e+00
8.560000000000000497e+00,6.953592750551779167e-01,-5.648454291684903694e+01,-9.463343612066016375e-01,3.010227402968809542e+02,5.522134179609611948e+01,-4.609832709433455022e+00,-1.071509170348667987e-02,-4.410219054928407600e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.628153106805989410e+03,-4.983934273414727613e+03,-1.548013831725339129e+00,-1.514045108970918596e+00,-7.737907190417203651e+00
8.570000000000000284e+00,1.227953572897494183e+00,-5.655534156499952303e+01,-9.462815054189381847e-01,3.015839059811558514e+02,5.528608580042847365e+01,-4.619296053045521155e+00,-1.064560045077050932e-02,-4.412039513571576477e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.632744226888877165e+03,-4.987600393267445725e+03,-1.538868884331295872e+00,-1.504369952248105768e+00,-7.743410077371697398e+00
8.580000000000000071e+00,1.761189032287925116e+00,-5.662115576821778262e+01,-9.462272946434603371e-01,3.021458690527625208e+02,5.535088517620869197e+01,-4.628758868099710710e+00,-1.056560327566835773e-02,-4.414168374947251283e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.637331481745369274e+03,-4.991268882220600972e+03,-1.529746889767886531e+00,-1.494706185738836179e+00,-7.748911982244070629e+00
8.589999999999999858e+00,2.295018012199256940e+00,-5.668198003670644880e+01,-9.461717029929909151e-01,3.027086305555397985e+02,5.541573267211616383e+01,-4.638221141046145135e+00,-1.047517912573386195e-02,-4.416603141192938786e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.641914950607753781e+03,-4.994939785819223289e+03,-1.520647721790938878e+00,-1.485053818271856452e+00,-7.754412976341074071e+00
8.599999999999999645e+00,2.829392808467487086e+00,-5.673780935545983795e+01,-9.461147045503551789e-01,3.032721914647319181e+02,5.548062102612784940e+01,-4.647682858076074730e+00,-1.037441723868596025e-02,-4.419341005591197191e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.646494719484322559e+03,-4.998613150410200433e+03,-1.511571243558489375e+00,-1.475412860720326735e+00,-7.759913134555564973e+00
8.609999999999999432e+00,3.364265658264214309e+00,-5.678863918539499167e+01,-9.460562733789071865e-01,3.038365526869241648e+02,5.554554296616196041e+01,-4.657144005121578445e+00,-1.026341705434206074e-02,-4.422378855264274405e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.651070881173318412e+03,-5.002289023178008392e+03,-1.502517307744196673e+00,-1.465783326008906817e+00,-7.765412535460704646e+00
