t,df,dr_track,r_cmd,r_track,beta_track,ay_track,r_ratio,beta_ratio,ay_ratio
1.510000000000000009e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.624039219286065538e+00,4.886408819764878064e-01,-5.250062732968187618e+01,2.623707676831850133e-01,6.146331391242464311e-03,5.247467908300547101e+00
1.520000000000000018e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623968287734351978e+00,4.886322213967401185e-01,-5.249843195292349662e+01,2.623707987231443384e-01,6.146353574352754826e-03,5.247462474415151235e+00
1.530000000000000027e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623908736910552708e+00,4.886239294963399815e-01,-5.249633747457441757e+01,2.623708321395906706e-01,6.146373181281968717e-03,5.247457676904111246e+00
1.540000000000000036e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623859029975503354e+00,4.886160547212874405e-01,-5.249435445428960634e+01,2.623708669037203012e-01,6.146390465325099473e-03,5.247453452490208115e+00
1.550000000000000044e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623817809799083189e+00,4.886086286219922248e-01,-5.249248945195124350e+01,2.623709021879624403e-01,6.146405660972426716e-03,5.247449742705065034e+00
1.560000000000000053e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623783881127099260e+00,4.886016690126337436e-01,-5.249074578963583093e+01,2.623709373353252383e-01,6.146418984347800166e-03,5.247446493753965768e+00
1.570000000000000062e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623756194097827787e+00,4.885951826607274340e-01,-5.248912419911835059e+01,2.623709718327238982e-01,6.146430633835882687e-03,5.247443656337683393e+00
1.580000000000000071e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623733829071403179e+00,4.885891675667661249e-01,-5.248762336962091268e+01,2.623710052878435728e-01,6.146440790847888455e-03,5.247441185443369349e+00
1.590000000000000080e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623715982722927276e+00,4.885836148872136353e-01,-5.248624040887895603e+01,2.623710374091313136e-01,6.146449620684103082e-03,5.247439040114380226e+00
1.600000000000000089e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623701955341261716e+00,4.885785105481346147e-01,-5.248497122911479806e+01,2.623710679885504216e-01,6.146457273458984759e-03,5.247437183207179778e+00
1.610000000000000098e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623691139269379136e+00,4.885738365913161463e-01,-5.248381086816630159e+01,2.623710968867676296e-01,6.146463885061053539e-03,5.247435581141823846e+00
1.620000000000000107e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623683008418363105e+00,4.885695722898334981e-01,-5.248275375480790217e+01,2.623711240204764095e-01,6.146469578125242882e-03,5.247434203651280882e+00
1.630000000000000115e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623677108785227752e+00,4.885656950655964947e-01,-5.248179392621233319e+01,2.623711493515911708e-01,6.146474463000014057e-03,5.247433023533716323e+00
1.640000000000000124e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623673049904302168e+00,4.885621812374476014e-01,-5.248092520452516396e+01,2.623711728780757091e-01,6.146478638695431970e-03,5.247432016410906286e+00
1.650000000000000133e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623670497162672532e+00,4.885590066248332031e-01,-5.248014133864994335e+01,2.623711946261941819e-01,6.146482193801670012e-03,5.247431160495206193e+00
1.660000000000000142e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623669164911841101e+00,4.885561470288989905e-01,-5.247943611656376106e+01,2.623712146439978743e-01,6.146485207370153310e-03,5.247430436366816942e+00
1.669999999999999929e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623668810310101129e+00,4.885535786100363431e-01,-5.247880345278935721e+01,2.623712329958811651e-01,6.146487749751793593e-03,5.247429826762559202e+00
1.679999999999999938e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623669227832991613e+00,4.885512781783992731e-01,-5.247823745503494308e+01,2.623712497580601988e-01,6.146489883388638054e-03,5.247429316376955200e+00
1.689999999999999947e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623670244392395823e+00,4.885492234116899368e-01,-5.247773247346914616e+01,2.623712650148447012e-01,6.146491663556765545e-03,5.247428891675993690e+00
1.699999999999999956e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623671715008276450e+00,4.885473930125471820e-01,-5.247728313561816549e+01,2.623712788555896402e-01,6.146493139059479478e-03,5.247428540723763746e+00
1.709999999999999964e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623673518980600416e+00,4.885457668161434230e-01,-5.247688436944912382e+01,2.623712913722268114e-01,6.146494352870826051e-03,5.247428253021819700e+00
1.719999999999999973e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623675556512599982e+00,4.885443258570749681e-01,-5.247653141683314715e+01,2.623713026572894735e-01,6.146495342730221891e-03,5.247428019361023210e+00
1.729999999999999982e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623677745740093936e+00,4.885430524032984279e-01,-5.247621983925675693e+01,2.623713128023538177e-01,6.146496141689562417e-03,5.247427831685456567e+00
1.739999999999999991e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623680020125093826e+00,4.885419299637016044e-01,-5.247594551736590773e+01,2.623713218968318217e-01,6.146496778614619384e-03,5.247427682967905405e+00
1.750000000000000000e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623682326175317048e+00,4.885409432748819003e-01,-5.247570464568126880e+01,2.623713300270579807e-01,6.146497278642856082e-03,5.247427567096334400e+00
1.760000000000000009e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623684621454470900e+00,4.885400782718242740e-01,-5.247549372360818865e+01,2.623713372756203976e-01,6.146497663599993430e-03,5.247427478770725351e+00
1.770000000000000018e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623686872851274998e+00,4.885393220464063213e-01,-5.247530954367992706e+01,2.623713437208946009e-01,6.146497952377801520e-03,5.247427413409655017e+00
1.780000000000000027e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623689055078102683e+00,4.885386627969976470e-01,-5.247514917781278143e+01,2.623713494367423960e-01,6.146498161275649325e-03,5.247427367065935044e+00
1.790000000000000036e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623691149372862963e+00,4.885380897718545334e-01,-5.247500996221441483e+01,2.623713544923459429e-01,6.146498304308365204e-03,5.247427336350670046e+00
1.800000000000000044e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623693142380302490e+00,4.885375932085223583e-01,-5.247488948146896348e+01,2.623713589521495804e-01,6.146498393482923567e-03,5.247427318365081916e+00
1.810000000000000053e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623695025191272290e+00,4.885371642710431561e-01,-5.247478555222240004e+01,2.623713628758873040e-01,6.146498439046414047e-03,5.247427310639488418e+00
1.820000000000000062e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623696792520702203e+00,4.885367949864112824e-01,-5.247469620680621460e+01,2.623713663186773570e-01,6.146498449707665443e-03,5.247427311078821432e+00
1.830000000000000071e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623698442007035059e+00,4.885364781814208746e-01,-5.247461967706567521e+01,2.623713693311673367e-01,6.146498432834783011e-03,5.247427317914119982e+00
1.840000000000000080e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623699973617725778e+00,4.885362074207950100e-01,-5.247455437859801464e+01,2.623713719597171590e-01,6.146498394630756264e-03,5.247427329659460682e+00
1.850000000000000089e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623701389147089724e+00,4.885359769472755742e-01,-5.247449889555549873e+01,2.623713742466087795e-01,6.146498340289151263e-03,5.247427345073811367e+00
1.860000000000000098e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623702691794322028e+00,4.885357816241753803e-01,-5.247445196612620322e+01,2.623713762302733454e-01,6.146498274131785219e-03,5.247427363127343369e+00
1.870000000000000107e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623703885810902303e+00,4.885356168807479804e-01,-5.247441246877010457e+01,2.623713779455292272e-01,6.146498199730146723e-03,5.247427382971735277e+00
1.880000000000000115e+00,5.000000000000000278e-02,5.000000000000000000e-01,3.115591045948422622e-01,-2.623704976207849704e+00,4.885354786606108668e-01,-5.247437940926029398e+01,2.623713794238239361e-01,6.146498120012195733e-03,5.247427403914111999e+00
